scoring_date,ACCOUNT_ID,SKU_ID,rank,score,k_recommended,model,generation_ts
2022-09-01,405688,7475,8,0.727,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012733Z
2022-09-01,405688,22318,9,0.5998,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012739Z
2022-09-01,405763,21973,1,2.7618,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.986981Z
2022-09-01,405763,19086,2,2.6633,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.986988Z
2022-09-01,405763,1416,3,2.4225,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.986994Z
2022-09-01,405763,23902,4,2.3916,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987001Z
2022-09-01,405763,1418,5,2.2386,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987008Z
2022-09-01,405763,19336,6,2.2272,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987014Z
2022-09-01,405763,1422,7,2.2236,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987021Z
2022-09-01,405763,19337,8,2.0945,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987028Z
2022-09-01,405763,11522,9,2.0315,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987034Z
2022-09-01,405763,1483,10,1.9802,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.987041Z
2022-09-01,405764,21967,1,2.5304,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047904Z
2022-09-01,405764,25033,2,2.1851,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047911Z
2022-09-01,405764,21971,3,2.1573,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047918Z
2022-09-01,405764,13952,4,1.7956,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047924Z
2022-09-01,405764,25030,5,1.4225,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047931Z
2022-09-01,405764,25036,6,1.3342,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047937Z
2022-09-01,405764,641,7,1.1773,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047944Z
2022-09-01,405764,811,8,1.1726,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047951Z
2022-09-01,405764,816,9,1.1252,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047957Z
2022-09-01,405764,808,10,1.0923,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047964Z
2022-09-01,405764,5294,11,1.0146,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047970Z
2022-09-01,405764,1486,12,0.9774,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.047977Z
2022-09-01,405795,7038,1,4.2301,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977725Z
2022-09-01,405795,7651,2,3.4847,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977732Z
2022-09-01,405795,7026,3,3.1839,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977739Z
2022-09-01,405795,19088,4,3.1166,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977745Z
2022-09-01,405795,24880,5,2.5899,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977752Z
2022-09-01,405795,19341,6,2.236,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.977759Z
2022-09-01,405805,7038,1,4.0361,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129030Z
2022-09-01,405805,7651,2,3.6753,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129040Z
2022-09-01,405805,19088,3,3.53,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129050Z
2022-09-01,405805,23902,4,3.1613,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129060Z
2022-09-01,405805,7026,5,3.033,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129070Z
2022-09-01,405805,24880,6,2.7028,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129080Z
2022-09-01,405805,2201,7,2.6024,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129089Z
2022-09-01,405805,19086,8,2.0256,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129099Z
2022-09-01,405805,14191,9,1.9517,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129109Z
2022-09-01,405805,19341,10,1.9345,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.129119Z
2022-09-01,405818,7038,1,2.8981,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774469Z
2022-09-01,405818,19088,2,2.7312,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774479Z
2022-09-01,405818,19341,3,2.0749,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774489Z
2022-09-01,405818,23902,4,1.54,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774498Z
2022-09-01,405818,7651,5,1.0705,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.774508Z
2022-09-01,405905,14191,1,3.6489,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022012Z
2022-09-01,405905,7484,2,3.6049,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022019Z
2022-09-01,405905,19337,3,3.1584,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022026Z
2022-09-01,405905,19086,4,2.9738,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022033Z
2022-09-01,405905,7476,5,2.6772,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022039Z
2022-09-01,405905,7475,6,2.6449,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022046Z
2022-09-01,405905,24116,7,2.367,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022053Z
2022-09-01,405905,7465,8,1.92,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.022059Z
2022-09-01,405945,23902,1,5.1743,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090624Z
2022-09-01,405945,19086,2,4.0955,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090631Z
2022-09-01,405945,7475,3,3.7305,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090637Z
2022-09-01,405945,7651,4,3.6383,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090644Z
2022-09-01,405945,19337,5,3.3606,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090650Z
2022-09-01,405945,21973,6,3.3229,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090657Z
2022-09-01,405945,16936,7,3.2926,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090664Z
2022-09-01,405945,19399,8,3.2085,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090670Z
2022-09-01,405945,17991,9,3.2061,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090677Z
2022-09-01,405945,7476,10,3.1203,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090683Z
2022-09-01,405945,23903,11,3.034,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090690Z
2022-09-01,405945,14191,12,2.9017,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.090697Z
2022-09-01,405988,16936,1,2.1765,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.972178Z
2022-09-01,405988,19399,2,1.6766,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.972184Z
2022-09-01,405988,24932,3,1.5442,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.972191Z
2022-09-01,405988,17991,4,1.5042,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.972198Z
2022-09-01,405988,18355,5,1.1171,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.972205Z
2022-09-01,406034,19088,1,2.2554,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122857Z
2022-09-01,406034,23902,2,2.1491,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122864Z
2022-09-01,406034,19341,3,1.7139,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122871Z
2022-09-01,406034,23903,4,1.4519,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122877Z
2022-09-01,406034,19089,5,1.4235,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122884Z
2022-09-01,406034,1473,6,1.4169,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122891Z
2022-09-01,406034,14622,7,1.4001,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122897Z
2022-09-01,406034,25979,8,1.0866,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122904Z
2022-09-01,406034,16667,9,1.0607,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.122910Z
2022-09-01,406091,7038,1,3.8749,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.642564Z
2022-09-01,406091,7026,2,3.5506,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.642571Z
2022-09-01,406091,24880,3,2.6204,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.642578Z
2022-09-01,406091,16668,4,1.6587,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.642585Z
2022-09-01,406092,19399,1,3.3908,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934911Z
2022-09-01,406092,17991,2,3.3396,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934918Z
2022-09-01,406092,16936,3,3.2791,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934925Z
2022-09-01,406092,16667,4,3.1429,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934932Z
2022-09-01,406092,16668,5,3.0487,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934939Z
2022-09-01,406092,24880,6,2.8808,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934945Z
2022-09-01,406092,19088,7,2.8709,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934952Z
2022-09-01,406092,18354,8,2.8565,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934959Z
2022-09-01,406092,18355,9,2.8507,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934966Z
2022-09-01,406092,19253,10,2.8095,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934972Z
2022-09-01,406092,7038,11,2.8016,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934979Z
2022-09-01,406092,25059,12,2.6527,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.934986Z
2022-09-01,406093,1416,1,1.767,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914945Z
2022-09-01,406093,1418,2,1.5314,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914952Z
2022-09-01,406093,1422,3,1.2695,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914959Z
2022-09-01,406093,11522,4,1.0578,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914966Z
2022-09-01,406093,1414,5,0.8793,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914973Z
2022-09-01,406093,25979,6,0.585,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914979Z
2022-09-01,406093,25981,7,0.5069,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.914986Z
2022-09-01,406174,23902,1,2.7205,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948399Z
2022-09-01,406174,21973,2,2.5353,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948406Z
2022-09-01,406174,7651,3,1.8358,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948413Z
2022-09-01,406174,1483,4,1.7828,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948419Z
2022-09-01,406174,23903,5,1.7347,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948426Z
2022-09-01,406174,19336,6,1.6451,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948433Z
2022-09-01,406174,13953,7,1.3548,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948441Z
2022-09-01,406174,16137,8,1.2638,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948448Z
2022-09-01,406174,1416,9,1.0437,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948455Z
2022-09-01,406174,1418,10,0.8632,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.948462Z
2022-09-01,406189,21967,1,4.948,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675360Z
2022-09-01,406189,21971,2,4.1569,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675370Z
2022-09-01,406189,25033,3,3.9541,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675380Z
2022-09-01,406189,13952,4,3.6614,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675389Z
2022-09-01,406189,25030,5,3.2568,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675399Z
2022-09-01,406189,641,6,3.1431,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675409Z
2022-09-01,406189,25036,7,2.6319,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675418Z
2022-09-01,406189,8126,8,2.4876,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675428Z
2022-09-01,406189,19086,9,2.4498,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675437Z
2022-09-01,406189,7026,10,2.1377,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675447Z
2022-09-01,406189,2218,11,1.922,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.675456Z
2022-09-01,406238,7038,1,1.6485,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786026Z
2022-09-01,406238,23902,2,1.514,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786036Z
2022-09-01,406238,7026,3,1.0422,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786048Z
2022-09-01,406238,23903,4,0.8862,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786060Z
2022-09-01,406238,19341,5,0.5876,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786092Z
2022-09-01,406238,25686,6,0.5714,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786124Z
2022-09-01,406238,8412,7,0.5625,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786132Z
2022-09-01,406238,14196,8,0.5122,8,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.786139Z
2022-09-01,406260,24118,1,4.9543,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052886Z
2022-09-01,406260,7651,2,4.7781,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052893Z
2022-09-01,406260,19088,3,4.241,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052899Z
2022-09-01,406260,7038,4,3.7228,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052906Z
2022-09-01,406260,19341,5,3.4385,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052913Z
2022-09-01,406260,2201,6,3.0259,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052920Z
2022-09-01,406260,18355,7,2.5174,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052926Z
2022-09-01,406260,18354,8,2.4199,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052933Z
2022-09-01,406260,25119,9,2.3385,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052940Z
2022-09-01,406260,7026,10,2.3095,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052947Z
2022-09-01,406260,14622,11,2.3084,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052954Z
2022-09-01,406260,25059,12,2.1877,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.052960Z
2022-09-01,406264,24880,1,3.5968,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990793Z
2022-09-01,406264,7038,2,3.3566,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990800Z
2022-09-01,406264,24118,3,3.2919,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990807Z
2022-09-01,406264,1416,4,3.2238,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990813Z
2022-09-01,406264,19088,5,3.078,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990820Z
2022-09-01,406264,23902,6,2.911,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990826Z
2022-09-01,406264,16668,7,2.8413,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990833Z
2022-09-01,406264,19086,8,2.7432,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990840Z
2022-09-01,406264,16667,9,2.6799,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990846Z
2022-09-01,406264,26567,10,2.6692,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990855Z
2022-09-01,406264,7475,11,2.6677,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990862Z
2022-09-01,406264,19253,12,2.6249,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.990869Z
2022-09-01,406282,19088,1,2.1154,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654628Z
2022-09-01,406282,19341,2,1.808,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654638Z
2022-09-01,406282,7651,3,1.7923,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654648Z
2022-09-01,406282,7038,4,1.5142,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654657Z
2022-09-01,406282,7026,5,1.4089,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654666Z
2022-09-01,406282,24880,6,0.9866,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.654676Z
2022-09-01,406286,18355,1,3.0784,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985457Z
2022-09-01,406286,25059,2,2.9308,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985464Z
2022-09-01,406286,18354,3,2.9063,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985471Z
2022-09-01,406286,16667,4,2.7225,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985478Z
2022-09-01,406286,19253,5,2.6681,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985484Z
2022-09-01,406286,20471,6,2.5116,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985491Z
2022-09-01,406286,16668,7,2.503,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985498Z
2022-09-01,406286,18361,8,2.4438,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985504Z
2022-09-01,406286,18377,9,2.3278,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985511Z
2022-09-01,406286,19399,10,1.4471,10,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.985518Z
2022-09-01,406291,21973,1,3.3597,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898484Z
2022-09-01,406291,19086,2,2.7347,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898491Z
2022-09-01,406291,19336,3,2.5682,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898498Z
2022-09-01,406291,19337,4,2.4247,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898504Z
2022-09-01,406291,1416,5,2.1709,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898511Z
2022-09-01,406291,7475,6,2.1365,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898517Z
2022-09-01,406291,13953,7,2.0613,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898524Z
2022-09-01,406291,24880,8,2.0393,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898531Z
2022-09-01,406291,1418,9,1.9696,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898540Z
2022-09-01,406291,25033,10,1.88,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898546Z
2022-09-01,406291,11522,11,1.7306,11,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.898553Z
2022-09-01,406292,7651,1,3.4026,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937343Z
2022-09-01,406292,19088,2,3.3438,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937349Z
2022-09-01,406292,24118,3,3.0166,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937356Z
2022-09-01,406292,19341,4,2.352,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937363Z
2022-09-01,406292,19089,5,2.3221,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937369Z
2022-09-01,406292,2201,6,2.247,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.937376Z
2022-09-01,406294,7038,1,3.1815,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904983Z
2022-09-01,406294,7026,2,2.8402,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904990Z
2022-09-01,406294,7651,3,2.5921,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.904996Z
2022-09-01,406294,2201,4,1.617,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.905003Z
2022-09-01,406294,24880,5,1.1271,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.905010Z
2022-09-01,406294,1416,6,0.6301,6,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.905017Z
2022-09-01,406312,24118,1,1.004,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.965722Z
2022-09-01,406312,16527,2,0.1156,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.965729Z
2022-09-01,406312,76476,3,0.0495,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.965736Z
2022-09-01,406348,7038,1,1.4284,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.120037Z
2022-09-01,406348,7026,2,1.0664,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.120045Z
2022-09-01,406348,19088,3,1.0055,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.120052Z
2022-09-01,406348,19086,4,0.8641,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.120059Z
2022-09-01,406348,19341,5,0.8558,5,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.120066Z
2022-09-01,406389,7038,1,4.4476,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033078Z
2022-09-01,406389,7026,2,3.952,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033085Z
2022-09-01,406389,24880,3,3.8333,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033092Z
2022-09-01,406389,16668,4,3.1982,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033099Z
2022-09-01,406389,16667,5,3.0235,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033106Z
2022-09-01,406389,19253,6,2.9621,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033112Z
2022-09-01,406389,7475,7,2.9519,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033119Z
2022-09-01,406389,19086,8,2.7093,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033126Z
2022-09-01,406389,7476,9,2.6107,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033133Z
2022-09-01,406389,19337,10,2.5543,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033139Z
2022-09-01,406389,24118,11,2.4426,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033146Z
2022-09-01,406389,7651,12,2.3306,12,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.033153Z
2022-09-01,406556,19088,1,3.0956,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012787Z
2022-09-01,406556,7038,2,2.7146,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012794Z
2022-09-01,406556,7026,3,2.4563,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012801Z
2022-09-01,406556,24880,4,2.456,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012807Z
2022-09-01,406556,19341,5,2.3444,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012814Z
2022-09-01,406556,17991,6,2.2035,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012820Z
2022-09-01,406556,19399,7,2.1121,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012827Z
2022-09-01,406556,16668,8,1.9155,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012834Z
2022-09-01,406556,16667,9,1.8495,9,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.012840Z
2022-09-01,406562,24118,1,2.1331,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807403Z
2022-09-01,406562,19088,2,1.8689,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807427Z
2022-09-01,406562,19341,3,1.591,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807451Z
2022-09-01,406562,7651,4,1.589,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807464Z
2022-09-01,406562,7476,5,1.2199,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807474Z
2022-09-01,406562,19086,6,1.2138,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807485Z
2022-09-01,406562,19337,7,1.0682,7,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:19.807495Z
2022-09-01,406578,7651,1,0.7972,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.150548Z
2022-09-01,406578,19341,2,0.5949,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.150554Z
2022-09-01,406578,19088,3,0.3108,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.150561Z
2022-09-01,406578,2201,4,0.2663,4,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.150568Z
2022-09-01,406586,7038,1,3.1407,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.092687Z
2022-09-01,406586,19088,2,1.7323,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.092694Z
2022-09-01,406586,7026,3,1.4769,3,"nmf_(k=20,_blend=0.5)",2026-02-23T18:53:20.092701Z
